id	name	team	position	country	league_key	league
1224204	John Kennedy	Fluminense	ST	Brazil	brasileirao	Serie A
566112	Keno	Coritiba	LW	Brazil	brasileirao	Serie A
1222166	Luca Kerber	FC Heidenheim	CDM,CM	Germany	bundesliga	Bundesliga
1195281	Milos Kerkez	Liverpool	LB	Hungary	premier_league	Premier League
1901438	Umut Keseci	Eyüpspor	Keeper	Turkiye	super_lig	Super Lig
1302409	Enes Keskin	Alanyaspor	RWB,LWB	Turkiye	super_lig	Super Lig
1095432	Charles De Ketelaere	Atalanta	CAM,ST,RW,LW	Belgium	serie_a	Serie A
1318400	Kevin	Fulham	LW	Brazil	premier_league	Premier League
1664011	Kevyn	Nacional	Keeper	Brazil	liga_portugal	Liga Portugal
1245179	Habib Keïta	Kocaelispor	CDM,CM,CAM	France	super_lig	Super Lig
1089922	Reda Khadra	Le Havre	RW	Germany	ligue_1	Ligue 1
1683704	Khaly	Casa Pia AC	CB	Angola	liga_portugal	Liga Portugal
1340895	Bilal El Khannouss	VfB Stuttgart	CAM,RW,CM,LW,ST	Morocco	bundesliga	Bundesliga
304348	Rani Khedira	Union Berlin	CDM,CM	Germany	bundesliga	Bundesliga
1043763	Khellven	Palmeiras	RB,LB	Brazil	brasileirao	Serie A
1362998	Abdukodir Khusanov	Manchester City	CB,RB	Uzbekistan	premier_league	Premier League
1771196	Cassiano Kiala	Bayern München	CB	Germany	bundesliga	Bundesliga
867818	Kiki	Casa Pia AC	RW	Portugal	liga_portugal	Liga Portugal
175311	Kiko	Getafe	RWB,RM,RB	Spain	la_liga	LaLiga
1525010	Kiko	Moreirense	LB	Portugal	liga_portugal	Liga Portugal
960605	Luca Kilian	1. FC Köln	CB	Germany	bundesliga	Bundesliga
305679	Emre Kilinç	Samsunspor	LW,RW	Turkiye	super_lig	Super Lig
1875855	Eren Kiliç	Rizespor	Keeper	Turkiye	super_lig	Super Lig
820115	Ekrem Kiliçarslan	Göztepe	GK	Turkiye	super_lig	Super Lig
1435689	Semih Kiliçsoy	Cagliari	ST,LW	Turkiye	serie_a	Serie A
865931	Max Kilman	West Ham United	CB	England	premier_league	Premier League
828159	Min-Jae Kim	Bayern München	CB	South Korea	bundesliga	Bundesliga
460632	Joshua Kimmich	Bayern München	CDM,RB,CM	Germany	bundesliga	Bundesliga
961305	Benjamin Mbunga Kimpioka	Tondela	LW,ST,RW	Sweden	liga_portugal	Liga Portugal
1559636	George King	Crystal Palace	CB,LB	England	premier_league	Premier League
1422593	Joshua King	Fulham	CAM	England	premier_league	Premier League
581530	Tom King	Everton	GK	Wales	premier_league	Premier League
1337979	Étienne Youté Kinkoué	Le Havre	CB	France	ligue_1	Ligue 1
1341475	Antonín Kinsky	Tottenham Hotspur	GK	Czechia	premier_league	Premier League
1021834	Jakub Kiwior	FC Porto	CB,LB	Poland	liga_portugal	Liga Portugal
1079065	Arda Kizildag	Gaziantep FK	CB	Turkiye	super_lig	Super Lig
1664982	Leon Klanac	Bayern München	GK	Germany	bundesliga	Bundesliga
451628	Carl Klaus	Union Berlin	GK	Germany	bundesliga	Bundesliga
1185896	Daniel Klein	Augsburg	GK	Germany	bundesliga	Bundesliga
442728	Tim Kleindienst	Borussia Mönchengladbach	ST	Germany	bundesliga	Bundesliga
1299645	Klismahn	Santa Clara	CM,CAM,ST	Brazil	liga_portugal	Liga Portugal
526657	Lukas Klostermann	RB Leipzig	CB	Germany	bundesliga	Bundesliga
794253	Justin Kluivert	AFC Bournemouth	CAM	Netherlands	premier_league	Premier League
1125076	Ruben Kluivert	Lyon	CB,LB,RB	Netherlands	ligue_1	Ligue 1
1175708	Ansgar Knauff	Eintracht Frankfurt	CAM,RW,ST,LW,RM,LM	Germany	bundesliga	Bundesliga
764018	Gregor Kobel	Borussia Dortmund	GK	Switzerland	bundesliga	Bundesliga
1606291	Semih Kocatürk	Konyaspor	CDM	Turkiye	super_lig	Super Lig
628201	Robin Koch	Eintracht Frankfurt	CB	Germany	bundesliga	Bundesliga
953958	Giorgi Kochorashvili	Sporting CP	CDM,CM	Georgia	liga_portugal	Liga Portugal
305148	Okan Kocuk	Samsunspor	GK	Turkiye	super_lig	Super Lig
1705081	Christian Kofane	Bayer Leverkusen	ST	Cameroon	bundesliga	Bundesliga
1816726	Enzo Koffi	Le Havre	LB	France	ligue_1	Ligue 1
695405	Hervé Koffi	Angers	GK	Burkina Faso	ligue_1	Ligue 1
1509713	Dudu Kogitzki	Athletico Paranaense	CM,CAM,RW	Brazil	brasileirao	Serie A
303905	Dominik Kohr	Mainz 05	CB	Germany	bundesliga	Bundesliga
184533	Koke	Atletico Madrid	CM	Spain	la_liga	LaLiga
997497	Ali Kol	Kasımpaşa	LW,LWB	Turkiye	super_lig	Super Lig
304345	Sead Kolasinac	Atalanta	CB,LB	Bosnia and Herzegovina	serie_a	Serie A
1368318	Luca Koleosho	Paris FC	LW,CAM	Italy	ligue_1	Ligue 1
276769	Markus Kolke	Werder Bremen	GK	Germany	bundesliga	Bundesliga
150869	Timothée Kolodziejczak	Paris FC	CB	France	ligue_1	Ligue 1
740997	Ghislain Konan	Gil Vicente	LB	Ivory Coast	liga_portugal	Liga Portugal
1860819	Samba Konate	RB Leipzig	Attacker	France	bundesliga	Bundesliga
820140	Ibrahima Konaté	Liverpool	CB	France	premier_league	Premier League
214972	Geoffrey Kondogbia	Marseille	CDM,CB,CM	Central African Rep.	ligue_1	Ligue 1
1886427	Abdul Kader Moussa Kone	Fatih Karagümrük	ST	Ivory Coast	super_lig	Super Lig
710159	Ezri Konsa	Aston Villa	CB,RB	England	premier_league	Premier League
1288119	Ismaël Koné	Sassuolo	CM,CDM	Canada	serie_a	Serie A
1016132	Kouadio Koné	Roma	CDM,CM,CAM	France	serie_a	Serie A
866516	Teun Koopmeiners	Juventus	CB,CM,CDM,CAM	Netherlands	serie_a	Serie A
1025391	Nurettin Korkmaz	Kayserispor	RW	Turkiye	super_lig	Super Lig
1698682	Efe Korkut	Athletic Club	LW	Turkiye	la_liga	LaLiga
1056461	Ville Koski	Deportivo Alaves	CB	Finland	la_liga	LaLiga
1784179	Eman Kospo	Fiorentina	CB	Bosnia and Herzegovina	serie_a	Serie A
1014496	Odilon Kossounou	Atalanta	CB	Ivory Coast	serie_a	Serie A
281012	Filip Kostic	Juventus	LWB,LB,LW,LM	Serbia	serie_a	Serie A
1561249	Charalampos Kostoulas	Brighton & Hove Albion	ST,LW	Greece	premier_league	Premier League
1627706	Keita Kosugi	Eintracht Frankfurt	LB,RB	Japan	bundesliga	Bundesliga
1676901	Eddy Kouadio	Fiorentina	CB	Ivory Coast	serie_a	Serie A
820712	Koffi Kouao	Metz	RB,RWB	Ivory Coast	ligue_1	Ligue 1
1640832	Arsène Kouassi	Lorient	LWB,LM,LB	Burkina Faso	ligue_1	Ligue 1
1337884	Konstantinos Koulierakis	Wolfsburg	CB	Greece	bundesliga	Bundesliga
1791729	Seny Koumbassa	Toulouse	CB	France	ligue_1	Ligue 1
705450	Jules Koundé	Barcelona	RB	France	la_liga	LaLiga
1643963	Lass Kourouma	Girona	CDM	Guinea	la_liga	LaLiga
1801097	Niko Kovac	Lecce	CM	Bosnia and Herzegovina	serie_a	Serie A
239219	Mateo Kovacic	Manchester City	CDM	Croatia	premier_league	Premier League
864154	Goduine Koyalipou	Angers	ST	Central African Rep.	ligue_1	Ligue 1
1051411	Kacper Kozlowski	Gaziantep FK	RW,CM,CAM,LW,RM,CDM	Poland	super_lig	Super Lig
690411	Sékou Koïta	Gençlerbirliği	ST,CAM,RW	Mali	super_lig	Super Lig
1418099	Caleb Kporha	Crystal Palace	RWB	England	premier_league	Premier League
259306	Emil Krafth	Newcastle United	RB	Sweden	premier_league	Premier League
173461	Andrej Kramaric	Hoffenheim	CAM,RW,RM,CM,ST	Croatia	bundesliga	Bundesliga
768118	Blaz Kramer	Konyaspor	ST	Slovenia	super_lig	Super Lig
412762	Matías Kranevitter	Fatih Karagümrük	CDM,CM	Argentina	super_lig	Super Lig
1526728	Vladyslav Krapyvtsov	Girona	GK	Ukraine	la_liga	LaLiga
853108	Jean-Philippe Krasso	Paris FC	ST	Ivory Coast	ligue_1	Ligue 1
939625	Filip Krastev	Göztepe	CAM,LW,LM,CM,CDM	Bulgaria	super_lig	Super Lig
992060	Tom Krauß	1. FC Köln	CDM,CM,CB,RB	Germany	bundesliga	Bundesliga
798029	Ladislav Krejcí	Wolverhampton Wanderers	CB,CM,CDM	Czechia	premier_league	Premier League
722207	Rasmus Kristensen	Eintracht Frankfurt	RB,RWB,CB,RM	Denmark	bundesliga	Bundesliga
1190029	Thomas Kristensen	Udinese	CB	Denmark	serie_a	Serie A
1460534	Junior Kroupi	AFC Bournemouth	CAM,ST	France	premier_league	Premier League
833638	Nikola Krstovic	Atalanta	ST	Montenegro	serie_a	Serie A
1648656	Martín Krug	Levante	CB	Panama	la_liga	LaLiga
1959878	Vini Krygsman	Red Bull Bragantino	Midfielder	Brazil	brasileirao	Serie A
836797	Alex Král	Union Berlin	ST	Czechia	bundesliga	Bundesliga
848289	Takefusa Kubo	Real Sociedad	RW,RM,CAM	Japan	la_liga	LaLiga
1965806	Muhammed Kucuk	Kocaelispor	Defender	Turkiye	super_lig	Super Lig
891743	Mohammed Kudus	Tottenham Hotspur	RW,CAM,ST,LW,RM	Ghana	premier_league	Premier League
467480	Bas Kuipers	Arouca	LB	Netherlands	liga_portugal	Liga Portugal
823113	Sandro Kulenovic	Torino	ST	Croatia	serie_a	Serie A
935379	Dejan Kulusevski	Tottenham Hotspur	CM	Sweden	premier_league	Premier League
1327298	Saël Kumbedi	Wolfsburg	RB,RWB	France	bundesliga	Bundesliga
872362	Marash Kumbulla	Mallorca	CB	Albania	la_liga	LaLiga
1805110	Adi Kurti	Hellas Verona	Defender	Albania	serie_a	Serie A
1301081	Arda Kurtulan	Göztepe	RWB,RM	Albania	super_lig	Super Lig
687106	Fatih Kurucuk	Fatih Karagümrük	CB	Turkiye	super_lig	Super Lig
977421	Çagtay Kurukalip	Fatih Karagümrük	LB	Turkiye	super_lig	Super Lig
1532672	Jonah Kusi-Asare	Fulham	ST	Sweden	premier_league	Premier League
1162410	Berkan Kutlu	Konyaspor	CDM,LB,CM	Turkiye	super_lig	Super Lig
887139	Ahmed Kutucu	Galatasaray	LW,RW	Turkiye	super_lig	Super Lig
900433	Khvicha Kvaratskhelia	Paris Saint-Germain	LW,RW,ST	Georgia	ligue_1	Ligue 1
449277	Giorgi Kvilitaia	Metz	ST,LW	Georgia	ligue_1	Ligue 1
1240708	Moussa Kyabou	Gençlerbirliği	CDM	Mali	super_lig	Super Lig
620577	Daniel-Kofi Kyereh	Freiburg	CM	Ghana	bundesliga	Bundesliga
1019583	Godson Kyeremeh	Le Havre	ST,RW	France	ligue_1	Ligue 1
864002	Matthias Köbbing	1. FC Köln	Keeper	Germany	bundesliga	Bundesliga
860260	Derrick Köhn	Union Berlin	LWB,LM,LB	Ghana	bundesliga	Bundesliga
872934	Philipp Köhn	Monaco	GK	Switzerland	ligue_1	Ligue 1
935409	Orkun Kökcü	Beşiktaş	CDM,CAM,CM	Turkiye	super_lig	Super Lig
1799711	Adam Kölle	FC Heidenheim	Defender	Germany	bundesliga	Bundesliga
1453218	Mert Kömür	Augsburg	CAM,ST,CDM	Turkiye	bundesliga	Bundesliga
1121170	Ransford Königsdörffer	Hamburger SV	ST,CAM,RW,CM	Ghana	bundesliga	Bundesliga
958531	Cengiz Köseer	Eyüpspor	Keeper	Turkiye	super_lig	Super Lig
128249	Ismail Köybasi	Göztepe	LWB	Turkiye	super_lig	Super Lig
307209	Lukas Kübler	Freiburg	RB	Germany	bundesliga	Bundesliga
1645635	Mahmut Kücüksahin	Augsburg	Midfielder	Turkiye	bundesliga	Bundesliga
888745	Nicolas-Gerrit Kühn	Como	RW	Germany	serie_a	Serie A
1242656	Chiheb Labidi	Nacional	CM	Tunisia	liga_portugal	Liga Portugal
1284464	Nediljko Labrovic	Augsburg	GK	Croatia	bundesliga	Bundesliga
193177	Zakaria Labyad	Corinthians	RM,CM,LM,LW	Morocco	brasileirao	Serie A
1436260	Shea Lacey	Manchester United	RW	England	premier_league	Premier League
950485	Maxence Lacroix	Crystal Palace	CB	France	premier_league	Premier League
1254302	André Lacximicant	Estoril	ST,LW	Portugal	liga_portugal	Liga Portugal
1418665	Gaël Lafont	Genoa	Midfielder	France	serie_a	Serie A
725398	Mathias Pereira Lage	St. Pauli	ST,CAM,LW,LM	Portugal	bundesliga	Bundesliga
919848	Gustaf Lagerbielke	Braga	CB,RB,LB	Sweden	liga_portugal	Liga Portugal
1578176	Yoel Lago	Celta Vigo	CB	Spain	la_liga	LaLiga
1615459	Adrian Lahdo	Como	LW	Sweden	serie_a	Serie A
1896938	Luca Lai	Bologna	Midfielder	Italy	serie_a	Serie A
526827	Konrad Laimer	Bayern München	RB,LB,CDM	Austria	bundesliga	Bundesliga
279461	Kenny Lala	Brest	RB	France	ligue_1	Ligue 1
1354086	Keiber Lamadrid	West Ham United	LW,LM,CAM,CM	Venezuela	premier_league	Premier League
1178602	Senne Lammens	Manchester United	GK	Belgium	premier_league	Premier League
1764866	Vitor Lamounier	Cruzeiro	Keeper	Brazil	brasileirao	Serie A
955139	Tariq Lamptey	Fiorentina	RW	Ghana	serie_a	Serie A
1797925	Landerson	Moreirense	LW,RW	Brazil	liga_portugal	Liga Portugal
837341	Noa Lang	Galatasaray	LW,CAM	Netherlands	super_lig	Super Lig
1125477	Bruno Langa	Estrela da Amadora	LB	Mozambique	liga_portugal	Liga Portugal
687868	Jeffrey De Lange	Marseille	GK	Netherlands	ligue_1	Ligue 1
1867240	Zadig Lanssade	Lille	Keeper	France	ligue_1	Ligue 1
411617	Aymeric Laporte	Athletic Club	CB	Spain	la_liga	LaLiga
844511	Yuri Lara	Mirassol	CDM,CM	Brazil	brasileirao	Serie A
802329	Gaizka Larrazabal	Casa Pia AC	RM	Spain	liga_portugal	Liga Portugal
655575	Jacob Bruun Larsen	Burnley	RW,LW	Denmark	premier_league	Premier League
821100	Jørgen Strand Larsen	Crystal Palace	ST	Norway	premier_league	Premier League
1664247	Larson	Palmeiras	CDM	Brazil	brasileirao	Serie A
1339269	Hugo Larsson	Eintracht Frankfurt	CDM,CM	Sweden	bundesliga	Bundesliga
318809	Sam Larsson	Fatih Karagümrük	ST,CAM,LW	Sweden	super_lig	Super Lig
1401248	Rémy Lascary	Brest	LW,ST	Guadeloupe	ligue_1	Ligue 1
1396368	Lucas Laso	Getafe	CB	Spain	la_liga	LaLiga
1901681	Axel Lassus	Brest	Midfielder	France	ligue_1	Ligue 1
674518	Toni Lato	Mallorca	LB,LWB	Spain	la_liga	LaLiga
523193	Josh Laurent	Burnley	CB,CDM,CM,RWB	England	premier_league	Premier League
935769	Armand Laurienté	Sassuolo	LW	France	serie_a	Serie A
1354491	Joaquín Lavega	Coritiba	LW	Uruguay	brasileirao	Serie A
1190867	Roméo Lavia	Chelsea	CDM,CM	Belgium	premier_league	Premier League
1697366	Yannis Lawson	Metz	LB	Belgium	ligue_1	Ligue 1
321140	Valentino Lazaro	Torino	RM,RWB,LM,LWB,RW,LW	Austria	serie_a	Serie A
662205	Manuel Lazzari	Lazio	RB	Italy	serie_a	Serie A
1425698	Achraf Laâziri	Lyon	LM	Morocco	ligue_1	Ligue 1
613262	Qazim Laçi	Rizespor	CAM,CM,CDM	Albania	super_lig	Super Lig
213299	Nicola Leali	Genoa	GK	Italy	serie_a	Serie A
1800947	Lucas Leaudais	Lorient	RWB	France	ligue_1	Ligue 1
864304	Orest Lebedenko	Vitoria de Guimaraes	LB	Ukraine	liga_portugal	Liga Portugal
210114	Benjamin Lecomte	Fulham	GK	France	premier_league	Premier League
1328820	Hyun-Ju Lee	Arouca	CAM	South Korea	liga_portugal	Liga Portugal
523749	Jae-Sung Lee	Mainz 05	CM,CAM,LM,LW,ST	South Korea	bundesliga	Bundesliga
940976	Kang-In Lee	Paris Saint-Germain	CM,RW,RM,CAM,ST	South Korea	ligue_1	Ligue 1
660462	Pierre Lees-Melou	Paris FC	CM,CDM	France	ligue_1	Ligue 1
492116	Jordan Lefort	Angers	CB	Mauritania	ligue_1	Ligue 1
1858591	Elías Legendre	Rennes	Attacker	Ecuador	ligue_1	Ligue 1
1229761	Mateusz Legowski	Eyüpspor	CM,CDM,CAM,ST	Poland	super_lig	Super Lig
1690114	Elikya Legros	Auxerre	Defender	France	ligue_1	Ligue 1
824635	Diogo Leite	Union Berlin	CB	Portugal	bundesliga	Bundesliga
532456	Gabriel Leite	Coritiba	GK	Brazil	brasileirao	Serie A
772005	Maxim Leitsch	Mainz 05	CB	Germany	bundesliga	Bundesliga
184521	Florian Lejeune	Rayo Vallecano	CB	France	la_liga	LaLiga
1376137	Stefan Lekovic	Estrela da Amadora	CB	Serbia	liga_portugal	Liga Portugal
616544	Íñigo Lekue	Athletic Club	RB,LB,CB	Spain	la_liga	LaLiga
1856987	Yuri Leles	Red Bull Bragantino	CAM	Brazil	brasileirao	Serie A
1842711	Rayan Lelis	Cruzeiro	LW	Brazil	brasileirao	Serie A
1281236	Leonardo Lelo	Braga	LB,LM,LWB,CB	Portugal	liga_portugal	Liga Portugal
468931	Thomas Lemar	Girona	CAM,CM	France	la_liga	LaLiga
421786	Mario Lemina	Galatasaray	CDM,CM,CB	Gabon	super_lig	Super Lig
1899791	Louis Lemke	Hamburger SV	Defender	Germany	bundesliga	Bundesliga
1124825	Tim Lemperle	Hoffenheim	ST,RW	Germany	bundesliga	Bundesliga
488412	Clément Lenglet	Atletico Madrid	CB	France	la_liga	LaLiga
215168	Bernd Leno	Fulham	GK	Germany	premier_league	Premier League
1253905	Bruno Leonardo	Chapecoense AF	CB	Brazil	brasileirao	Serie A
1047658	Wagner Leonardo	Gremio	CB	Brazil	brasileirao	Serie A
1609209	Giovanni Leoni	Liverpool	CB	Italy	premier_league	Premier League
1636609	Leozinho	Athletico Paranaense	RM,RW	Brazil	brasileirao	Serie A
1280225	Estéban Lepaul	Rennes	ST	France	ligue_1	Ligue 1
1180481	Johann Lepenant	Nantes	CM,CAM	France	ligue_1	Ligue 1
466672	Jefferson Lerma	Crystal Palace	CDM,CB,CM	Colombia	premier_league	Premier League
1622889	Louis Leroux	Nantes	CM,LB,LWB,LM	France	ligue_1	Ligue 1
181619	Benjamin Leroy	Lorient	GK	France	ligue_1	Ligue 1
1178641	Jirí Letácek	Getafe	GK	Czechia	la_liga	LaLiga
1789405	Marley Leuluai	Burnley	CM,CB	New Zealand	premier_league	Premier League
93447	Robert Lewandowski	Barcelona	ST	Poland	la_liga	LaLiga
1074968	Jamie Leweling	VfB Stuttgart	RW,LW,CAM,RWB,RM,LWB	Germany	bundesliga	Bundesliga
1288450	Rico Lewis	Manchester City	RB,LB,CDM,CM	England	premier_league	Premier League
1010426	Keane Lewis-Potter	Brentford	LB,RW,LWB,LW,LM	England	premier_league	Premier League
1406436	Myles Lewis-Skelly	Arsenal	LB	England	premier_league	Premier League
282059	Luca Lezzerini	Fiorentina	GK	Italy	serie_a	Serie A
848844	Rafael Leão	Milan	ST	Portugal	serie_a	Serie A
958222	Giorgos Liavas	Rio Ave	CM	Greece	liga_portugal	Liga Portugal
298327	Igor Lichnovsky	Fatih Karagümrük	CB	Chile	super_lig	Super Lig
1841063	Adrian Lickunas	Cremonese	Attacker	Lithuania	serie_a	Serie A
1291293	Yann Lienard	Monaco	GK	France	ligue_1	Ligue 1
643724	Philipp Lienhart	Freiburg	CB	Austria	bundesliga	Bundesliga
769895	Matthijs de Ligt	Manchester United	CB	Netherlands	premier_league	Premier League
1676007	Felipe Lima	Alverca	Attacker	Brazil	liga_portugal	Liga Portugal
1282423	Nuno Lima	Alanyaspor	CB	Portugal	super_lig	Super Lig
1610952	Pedro Lima	Wolverhampton Wanderers	RB,RWB	Brazil	premier_league	Premier League
1459257	Pedro Lima	AVS Futebol SAD	CM,CAM	Brazil	liga_portugal	Liga Portugal
1959875	Rafael Lima	Red Bull Bragantino	Midfielder	Brazil	brasileirao	Serie A
164472	Rúben Lima	Estrela da Amadora	CB	Portugal	liga_portugal	Liga Portugal
1640740	Samuel Lima	Atletico MG	Defender	Brazil	brasileirao	Serie A
477205	Sandro Lima	Alverca	ST	Brazil	liga_portugal	Liga Portugal
1285540	Sidney Lima	Santa Clara	CB	Brazil	liga_portugal	Liga Portugal
1210064	Léo Linck	Botafogo RJ	GK	Brazil	brasileirao	Serie A
637589	Lincoln	Alverca	RW,CM	Brazil	liga_portugal	Liga Portugal
258269	Victor Nilsson Lindelöf	Aston Villa	CB,RB	Sweden	premier_league	Premier League
958335	Jesper Lindstrøm	Wolfsburg	CAM	Denmark	bundesliga	Bundesliga
361403	Karol Linetty	Kocaelispor	CDM,CM,CAM	Poland	super_lig	Super Lig
299215	Jesse Lingard	Corinthians	ST,CAM,LM	England	brasileirao	Serie A
1082941	Samuel Lino	Flamengo	LW,LM	Brazil	brasileirao	Serie A
1369279	Luca Lipani	Sassuolo	CM	Italy	serie_a	Serie A
1733364	Vinicius Lira	Santos FC	LB	Brazil	brasileirao	Serie A
769335	Pol Lirola	Hellas Verona	RM	Spain	serie_a	Serie A
630036	Mateusz Lis	Göztepe	GK	Poland	super_lig	Super Lig
1541825	Adrián Liso	Getafe	ST,LM,RM	Spain	la_liga	LaLiga
1807301	Joseph Liteta	Cagliari	CM	Zambia	serie_a	Serie A
697190	Jérémy Livolant	Casa Pia AC	RW,LW,ST	France	liga_portugal	Liga Portugal
1309634	Dailon Rocha Livramento	Casa Pia AC	ST,LW	Cape Verde	liga_portugal	Liga Portugal
1107910	Valentino Livramento	Newcastle United	RB,LB,LWB	England	premier_league	Premier League
902693	Liziero	Nacional	CM,CDM,CAM	Brazil	liga_portugal	Liga Portugal
1315828	Javi Llabrés	Mallorca	LW,LM	Spain	la_liga	LaLiga
1932713	Yann Llahona	Angers	Keeper	France	ligue_1	Ligue 1
420568	Diego Llorente	Real Betis	CB	Spain	la_liga	LaLiga
602563	Marcos Llorente	Atletico Madrid	RB,CM,RM,CB	Spain	la_liga	LaLiga
420731	Gautier Lloris	Le Havre	CB	France	ligue_1	Ligue 1
1712384	Rafael Lobato	Rio Ave	RM	Brazil	liga_portugal	Liga Portugal
308517	Stanislav Lobotka	Napoli	CDM,CM	Slovakia	serie_a	Serie A
624166	Manuel Locatelli	Juventus	CDM,CM	Italy	serie_a	Serie A
1285784	Bradley Locko	Brest	LB	France	ligue_1	Ligue 1
793876	Renan Lodi	Atletico MG	LB,CB,LWB	Brazil	brasileirao	Serie A
604982	Ruben Loftus-Cheek	Milan	CM,CAM,CDM,ST	England	serie_a	Serie A
1771668	Lucas Lohan	Vitoria	Midfielder	Brazil	brasileirao	Serie A
1705349	Luca Lohr	Getafe	Defender	Spain	la_liga	LaLiga
901495	Albert Sambi Lokonga	Hamburger SV	CM	Belgium	bundesliga	Bundesliga
358675	Niklas Lomb	Bayer Leverkusen	GK	Germany	bundesliga	Bundesliga
122023	Marcelo Lomba	Palmeiras	GK	Brazil	brasileirao	Serie A
1452500	Julien Lomboto	Rio Ave	CB	France	liga_portugal	Liga Portugal
1270528	Nodar Lominadze	Estoril	CM	Georgia	liga_portugal	Liga Portugal
1648043	Felipe Longo	Corinthians	GK	Brazil	brasileirao	Serie A
820024	Sean Longstaff	Leeds United	CM,CDM,CAM	England	premier_league	Premier League
869364	Tommie van de Looi	Famalicao	CDM,CM	Netherlands	liga_portugal	Liga Portugal
690516	Ademola Lookman	Atletico Madrid	CAM,ST,LM,LW	Nigeria	la_liga	LaLiga
1477421	Cristhian Loor	Botafogo RJ	GK	Ecuador	brasileirao	Serie A
167035	Anthony Lopes	Nantes	GK	Portugal	ligue_1	Ligue 1
1053847	Breno Lopes	Coritiba	LW,ST,CAM,RW	Brazil	brasileirao	Serie A
1658898	Bruno Lopes	Vasco da Gama	ST	Brazil	brasileirao	Serie A
1634836	Gabriel Lopes	Red Bull Bragantino	Midfielder	Brazil	brasileirao	Serie A
435669	Rony Lopes	Tondela	CAM,RW,ST	Portugal	liga_portugal	Liga Portugal
1334767	Andrés Lopez	Sevilla	CB	Spain	la_liga	LaLiga
1807857	Hugo Lopez	Villarreal	ST	Spain	la_liga	LaLiga
354477	Julien Lopez	Paris FC	CAM	Spain	ligue_1	Ligue 1
614207	Maxime Lopez	Paris FC	CM,CDM,CAM	France	ligue_1	Ligue 1
414906	Giovanni Di Lorenzo	Napoli	RB,CB,RWB,RM	Italy	serie_a	Serie A
1435445	Lorran	Pisa	CAM	Brazil	serie_a	Serie A
1082930	Iker Losada	Levante	LW,LM,CM	Spain	la_liga	LaLiga
1958501	Louback	Atletico MG	Attacker	Brazil	brasileirao	Serie A
1463448	Tom Louchet	Nice	CM,LW,RW,RM,RWB,CDM	France	ligue_1	Ligue 1
1785516	Lucas Loureiro	Estrela da Amadora	Midfielder	Brazil	liga_portugal	Liga Portugal
1782604	Bernardo Lourenço	Estoril	Midfielder	Portugal	liga_portugal	Liga Portugal
1816838	João Lourenço	Fluminense	Attacker	Brazil	brasileirao	Serie A
1688980	Marius Louër	Angers	CB	France	ligue_1	Ligue 1
557346	Sandi Lovric	Hellas Verona	CAM,CM,CDM,LM	Slovenia	serie_a	Serie A
1791789	Fletcher Lowe	Estoril	GK	South Africa	liga_portugal	Liga Portugal
1343374	Felipe Loyola	Pisa	CDM,CM,CAM	Chile	serie_a	Serie A
750031	Pol Lozano	Espanyol	CDM,CM	Spain	la_liga	LaLiga
578391	Ayrton Lucas	Flamengo	LB	Brazil	brasileirao	Serie A
1844336	Cléber Lucas	Botafogo RJ	Keeper	Brazil	brasileirao	Serie A
934675	Jean Lucas	Bahia	CM,CDM,CAM	Brazil	brasileirao	Serie A
1058103	João Lucas	Remo	RB	Brazil	brasileirao	Serie A
1578180	Rayan Lucas	Sporting CP	CM,CDM	Brazil	liga_portugal	Liga Portugal
1212630	Lorenzo Lucca	Nottingham Forest	ST	Italy	premier_league	Premier League
1958475	Lucca	Gremio	Attacker	Brazil	brasileirao	Serie A
399130	Luciano	Sao Paulo	ST,CAM	Brazil	brasileirao	Serie A
860913	Jhon Lucumí	Bologna	CB	Colombia	serie_a	Serie A
1088156	Lucão	Gil Vicente	GK	Brazil	liga_portugal	Liga Portugal
1596411	Jon De Luis	Athletic Club	CB	Spain	la_liga	LaLiga
1798241	Luisinho	Braga	CDM	Portugal	liga_portugal	Liga Portugal
787350	Douglas Luiz	Aston Villa	CDM,CAM,CM	Brazil	premier_league	Premier League
1733357	Guilherme Luiz	Göztepe	ST	Brazil	super_lig	Super Lig
1950746	Kaiquy Luiz	Cruzeiro	Defender	Brazil	brasileirao	Serie A
1790928	Luizão	Chapecoense AF	Attacker	Brazil	brasileirao	Serie A
181276	Romelu Lukaku	Napoli	ST	Belgium	serie_a	Serie A
1253852	Castello Lukeba	RB Leipzig	CB	France	bundesliga	Bundesliga
556972	Sasa Lukic	Fulham	CDM,CM	Serbia	premier_league	Premier League
688876	Dodi Lukébakio	Benfica	RW,LW,RM	Belgium	liga_portugal	Liga Portugal
852048	Christopher Lungoyi	Gaziantep FK	LW,LM,LWB	Switzerland	super_lig	Super Lig
800882	Andriy Lunin	Real Madrid	GK	Ukraine	la_liga	LaLiga
604330	Sebastiano Luperto	Cremonese	CB	Italy	serie_a	Serie A
1089744	Zito Luvumbo	Mallorca	RW,ST,RM	Angola	la_liga	LaLiga
896485	André Luís	Mirassol	ST	Brazil	brasileirao	Serie A
1526822	Rafael Luís	Strasbourg	CDM	Portugal	ligue_1	Ligue 1
388503	Victor Luís	Mirassol	LB,LM	Brazil	brasileirao	Serie A
1813976	Lyan	Bahia	Attacker	Brazil	brasileirao	Serie A
